%kk,PairID,WaveType,T,D,A,hv,H1,x1,h1,H2,x2,h2,H3,x3,h3,H4,x4,h4,H5,x5,h5,H6,x6,h6,H7,x7,h7,H8,x8,h8,H9,x9,h9,Field,id,StudyID,nHfit,Cdval2,Difval2,R2val2,Bval2,slo,flatbed,ReMean, ReSd, KCMean, KCSd
283,NaN,1,9,0.08,0.117,1.5,0.103611414,245,0.871236915,0.085007154,230,0.6235829,0.077087049,380,0.524632434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,719,42,2,4.88277881,2.06E-16,1,0.5,1080.030898,0,16603.18502,114.4838817,12.77168079,0.088064524
284,NaN,1,9,0.08,0.117,1.5,0.10816673,245,0.901,0.087831764,230,0.656606466,0.082049554,380,0.560699338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,720,42,2,3.656794769,1.34E-15,1,0.5,1099.490188,0,16895.35745,148.8221755,12.99642881,0.114478597
285,NaN,1,9,0.08,0.117,1.5,0.110739965,245,0.932488182,0.090860652,230,0.689630032,0.083984312,380,0.596766243,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,721,42,2,4.106422013,1.22E-15,1,0.9,1113.69363,0,16897.71063,57.63697183,12.99823894,0.044336132
286,NaN,1,9,0.08,0.117,1.5,0.113915311,245,0.964007455,0.092735077,230,0.722653598,0.087201503,380,0.632833148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,722,42,2,3.405807064,2.55E-16,1,1.3,1128.159011,0,16932.77086,76.17700732,13.02520835,0.058597698
287,NaN,1,9,0.08,0.117,1.5,0.118025549,245,0.993708727,0.09555147,230,0.755677164,0.088537193,380,0.668900053,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,723,42,2,4.064407686,1.14E-15,1,1.2,1149.634969,0,16881.55929,164.8904393,12.98581484,0.126838799
288,NaN,1,9,0.08,0.117,1.5,0.120186194,245,1.025237624,0.0975054,230,0.78870073,0.090731542,380,0.704966958,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,724,42,2,3.913059597,3.43E-16,1,0.6,1165.019287,0,16847.19289,172.6887099,12.95937914,0.132837469
289,NaN,1,9,0.08,0.117,1.5,0.124047416,245,1.0566,0.101703284,230,0.821724296,0.093330036,380,0.741033863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,725,42,2,4.504784585,2.55E-16,1,1.6,1181.46566,0,17050.30588,396.3849197,13.11561991,0.304911477
290,NaN,1,9,0.08,0.117,1.5,0.128762797,245,1.079330545,0.102882856,230,0.854747862,0.097242158,380,0.771116693,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,726,42,2,3.245645845,3.24E-16,1,1.5,1212.22178,0,17150.23236,42.63507069,13.19248643,0.032796208
291,NaN,1,9,0.08,0.117,1.5,0.133092009,245,1.103619008,0.104582518,230,0.861205604,0.099699749,380,0.77448633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,727,42,2,2.844178111,1.30E-15,1,1.3,1133.963545,0,17455.12022,83.10321756,13.42701555,0.063925552
292,NaN,1,9,0.08,0.117,1.5,0.138625584,245,1.117279091,0.108029326,230,0.864258023,0.102386251,380,0.777855967,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,728,42,2,3.009572726,6.67E-16,1,0.8,1098.253511,0,17941.41382,5.698142945,13.80108755,0.004383187
293,NaN,1,9,0.08,0.117,1.5,0.14038018,245,1.126446445,0.109727165,230,0.867310442,0.105233323,380,0.781225604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,729,42,2,2.435882871,2.59E-15,1,1.5,1079.048787,0,18294.92563,154.1871243,14.07301971,0.11860548
294,NaN,1,9,0.08,0.117,1.5,0.142060216,245,1.1319,0.112300401,230,0.878584971,0.106679158,380,0.784595241,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,730,42,2,2.901988985,1.86E-15,1,0.5,1075.675459,0,18552.17217,89.25152602,14.27090167,0.06865502
295,NaN,1,9,0.08,0.117,1.5,0.150707359,245,1.1373,0.113342872,230,0.890108027,0.110981428,380,0.787964878,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,731,42,2,1.677493974,4.43E-15,1,0.9,1072.598144,0,18930.07235,556.8892313,14.56159411,0.428376332
296,NaN,1,9,0.08,0.117,1.5,0.158238098,245,1.1409,0.115155595,230,0.901631082,0.115918847,380,0.802887341,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,732,42,2,0.460160593,1.32E-15,1,0.9,1108.487418,0,19349.03673,906.57323,14.8838744,0.697364023
297,NaN,1,9,0.08,0.117,1.5,0.163214125,245,1.1428,0.116872911,230,0.913154138,0.116872911,380,0.81908566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,733,42,2,0.670996639,8.54E-16,NA,1.2,1157.205899,0,19406.01327,767.7342371,14.92770251,0.590564798
298,NaN,1,9,0.08,0.117,1.5,0.165053173,245,1.145274909,0.116872911,230,0.924677194,0.116872911,380,0.824605715,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,734,42,2,0.743352267,2.36E-16,NA,1.3,1171.62624,0,19311.07453,804.8035165,14.85467271,0.619079628
299,NaN,1,9,0.08,0.117,1.5,0.166770489,245,1.1482,0.117731569,230,0.916324341,0.117731569,380,0.812373642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,735,42,2,0.773823091,8.73E-16,NA,1,1118.358663,0,19574.39211,857.2657746,15.0572247,0.659435211
300,NaN,1,9,0.08,0.117,1.5,0.16747843,245,1.150148182,0.11906726,230,0.905825695,0.11906726,380,0.810471301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,736,42,2,0.663064809,3.09E-15,NA,0.5,1101.342854,0,19865.89869,803.5849123,15.28146053,0.61814224
301,NaN,1,9,0.08,0.117,1.5,0.168583212,245,1.152096545,0.121643234,230,0.89826702,0.121643234,380,0.815790399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,737,42,2,0.495560302,7.36E-16,NA,1,1107.033636,0,20303.11631,710.8463731,15.61778178,0.546804902
302,NaN,1,9,0.08,0.117,1.5,0.169918902,245,1.155662916,0.122501892,230,0.908723392,0.122501892,380,0.825084696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,738,42,2,0.50631495,3.91E-15,NA,1,1127.401391,0,20326.56056,713.9958927,15.63581582,0.54922761
303,NaN,1,9,0.08,0.117,1.5,0.171636218,245,1.1575,0.123786003,230,0.919179763,0.123786003,380,0.834378992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,739,42,2,0.515450059,5.14E-15,NA,0.6,1154.898513,0,20420.11847,719.5977318,15.70778344,0.553536717
304,NaN,1,9,0.08,0.117,1.5,0.174212193,245,1.160724455,0.124314615,230,0.927854406,0.124797674,380,0.824361962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,740,42,2,0.553955127,6.56E-15,1,0.9,1116.292911,0,20565.75889,941.343758,15.81981453,0.724110583
305,NaN,1,9,0.08,0.117,1.5,0.173774081,245,1.163,0.128607906,230,0.90902387,0.123074331,380,0.81222081,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,741,42,2,2.288933968,0,1,0.9,1065.794836,0,20952.28123,206.673841,16.11713941,0.158979878
306,NaN,1,9,0.08,0.117,1.5,0.173448941,245,1.1649,0.129466564,230,0.895884064,0.120975389,380,0.811637417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,742,42,2,3.055153994,1.95E-15,1,1.5,1052.931893,0,20924.297,251.782125,16.09561307,0.193678558
307,NaN,1,9,0.08,0.117,1.5,0.17512596,245,1.167590182,0.132042538,230,0.904483441,0.123551363,380,0.822423826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,743,42,2,2.953509698,6.87E-17,1,0.6,1077.521189,0,21230.45967,263.1588802,16.33112282,0.202429908
308,NaN,1,9,0.08,0.117,1.5,0.176486844,245,1.1721,0.136242248,230,0.913082817,0.126127338,380,0.833210235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,744,42,2,3.253348032,4.24E-15,1,1.6,1097.17348,0,21665.19847,459.6432663,16.66553728,0.353571743
309,NaN,1,9,0.08,0.117,1.5,0.178997656,245,1.179366157,0.139675055,230,0.917538046,0.128844824,380,0.826798884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,745,42,2,3.406041091,1.18E-16,1,0.8,1057.712695,0,22187.4776,425.3810172,17.06729046,0.327216167
310,NaN,1,9,0.08,0.117,1.5,0.184993122,245,1.180804,0.141010745,230,0.913232221,0.131279287,380,0.815752898,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,746,42,2,3.02818278,3.67E-15,1,1.3,1022.883046,0,22606.19514,214.6234677,17.38938088,0.165094975
311,NaN,1,9,0.08,0.117,1.5,0.187950723,245,1.172770909,0.144353271,230,0.894376561,0.130897661,380,0.804706913,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,747,42,2,3.769324868,8.38E-15,1,0.9,1011.293239,0,23048.06738,708.7113373,17.7292826,0.545162567
312,NaN,1,9,0.08,0.117,1.5,0.189286413,245,1.1653,0.148212206,230,0.896265218,0.134713919,380,0.795690566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,748,42,2,3.547524112,4.59E-15,1,1.5,1010.966165,0,23745.69873,575.2726309,18.2659221,0.442517408
313,NaN,1,9,0.08,0.117,1.5,0.191862387,245,1.1654,0.152527918,230,0.90093756,0.137289893,380,0.804326691,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,749,42,2,3.776776722,4.91E-16,1,1.1,1034.227136,0,24221.49536,802.9465919,18.63191951,0.617651225
314,NaN,1,9,0.08,0.117,1.5,0.200927612,245,1.1637,0.157229843,230,0.908983356,0.141201558,380,0.812962817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,750,42,2,3.745188075,1.26E-15,1,0.9,1065.603773,0,24815.64137,878.9767871,19.0889549,0.67613599
315,NaN,1,9,0.08,0.117,1.5,0.205887137,245,1.163770364,0.161975516,230,0.906332041,0.14167859,380,0.814897952,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,751,42,2,4.494954224,3.24E-15,1,0.6,1069.599677,0,25245.32087,1412.941694,19.41947759,1.086878226
316,NaN,1,9,0.08,0.117,1.5,0.207604453,245,1.1656,0.167160788,230,0.897597914,0.140819932,380,0.805991911,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,752,42,2,5.458635442,4.63E-15,1,0.7,1036.63376,0,25727.86106,2110.256543,19.79066236,1.623274264
317,NaN,1,9,0.08,0.117,1.5,0.214244712,245,1.167418273,0.171873136,230,0.888863786,0.145120831,380,0.797085871,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,753,42,2,5.122972453,5.50E-16,1,0.5,1005.671051,0,26623.99098,2127.969854,20.47999306,1.636899888
318,NaN,1,9,0.08,0.117,1.5,0.226397791,245,1.1693,0.175929509,230,0.885260713,0.150169765,380,0.79536339,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,754,42,2,4.345706023,5.50E-16,1,0.7,994.977373,0,27437.1767,2001.208504,21.10552054,1.539391157
319,NaN,1,9,0.08,0.117,1.5,0.226781151,245,1.1694,0.177265199,230,0.892139812,0.154844682,380,0.802777325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,755,42,2,3.152159558,2.08E-15,1,1.2,1015.285484,0,27830.15716,1591.667039,21.4078132,1.22435926
320,NaN,1,9,0.08,0.117,1.5,0.228116842,245,1.1677,0.176883574,230,0.899018911,0.155321714,380,0.807736434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,756,42,2,2.962513758,3.20E-15,1,1.4,1035.448435,0,27740.82184,1469.346741,21.33909372,1.130266724
321,NaN,1,9,0.08,0.117,1.5,0.233149743,245,1.1642,0.182592897,230,0.893869159,0.157516063,380,0.784368768,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,757,42,2,2.6208289,7.75E-15,1,1.6,985.9286706,0,28643.2249,1630.503707,22.03324993,1.254233621
322,NaN,1,9,0.08,0.117,1.5,0.238325333,245,1.157078938,0.184993122,230,0.88541897,0.161001518,380,0.786266322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,758,42,2,2.636522025,2.10E-15,1,1,1007.03973,0,29199.81789,1606.627856,22.46139838,1.235867582
323,NaN,1,9,0.08,0.117,1.5,0.241794659,245,1.148977678,0.186464239,230,0.882420696,0.161427727,380,0.789139463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,759,42,2,2.942879868,5.30E-16,1,0.8,1036.602674,0,29358.58416,1799.744347,22.58352628,1.384418729
324,NaN,1,9,0.08,0.117,1.5,0.242618623,245,1.140974182,0.186805845,230,0.887800193,0.160255673,380,0.792012603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,760,42,2,2.513581911,3.93E-17,1,1.4,1071.131535,0,29210.17123,1952.504345,22.46936249,1.50192642
325,NaN,1,9,0.08,0.117,1.5,0.243954314,245,1.1306,0.187664503,230,0.878017465,0.157229843,380,0.779719589,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,761,42,2,4.177487377,8.28E-15,1,0.6,1066.093838,0,29215.70561,2392.182896,22.4736197,1.840140689
326,NaN,1,9,0.08,0.117,1.5,0.242816944,245,1.1182,0.18775991,230,0.863403987,0.156603539,380,0.765062969,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,762,42,2,3.218492478,1.81E-15,1,1.1,1059.040764,0,29437.28525,2481.344171,22.64406558,1.908726286
327,NaN,1,9,0.08,0.117,1.5,0.24271403,245,1.107872637,0.186174515,230,0.850575322,0.156386127,380,0.752724399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,763,42,2,2.410021717,2.47E-15,1,1.3,1052.619726,0,29521.32825,2327.250935,22.70871404,1.790193027
328,NaN,1,9,0.08,0.117,1.5,0.240485935,245,1.0969,0.185408567,230,0.84635532,0.153508991,380,0.746367163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,764,42,2,2.418098786,8.50E-15,1,1.6,1067.892411,0,29300.15631,2571.135315,22.53858178,1.977796396
329,NaN,1,9,0.08,0.117,1.5,0.236894236,245,1.086505761,0.182798774,230,0.842135317,0.152465278,380,0.740009927,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,765,42,2,2.824515903,7.14E-15,1,1.3,1081.733225,0,29087.47,2365.003975,22.37497693,1.819233827
330,NaN,1,9,0.08,0.117,1.5,0.235330926,245,1.076648695,0.181060175,230,0.82914956,0.150453927,380,0.72292931,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,766,42,2,3.276677275,4.71E-16,1,1,1060.446385,0,29045.0329,2356.005502,22.342333,1.812311924
331,NaN,1,9,0.08,0.117,1.5,0.234856007,245,1.065003273,0.180258338,230,0.804202371,0.150742204,380,0.696206145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,767,42,2,1.558621421,2.45E-15,1,1.3,1016.056513,0,29512.42615,2187.526714,22.70186627,1.682712857
332,NaN,1,9,0.08,0.117,1.5,0.233445973,245,1.0544,0.178391637,230,0.779255181,0.151219236,380,0.66948298,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,768,42,2,1.017369707,2.36E-16,1,1,972.4906116,0,29929.81038,1850.403327,23.02293106,1.423387175
333,NaN,1,9,0.08,0.117,1.5,0.227700522,245,1.032954185,0.174498412,230,0.763963389,0.146595704,380,0.659784221,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,769,42,2,0.857294974,4.51E-16,1,1.2,1002.282977,0,29411.67485,2061.43591,22.62436527,1.585719931
334,NaN,1,9,0.08,0.117,1.5,0.21997007,245,1.0117,0.167807278,230,0.75436637,0.140510608,380,0.651675728,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,770,42,2,2.792789323,4.47E-15,1,0.8,1039.73729,0,28421.06116,2060.61088,21.86235474,1.585085292
335,NaN,1,9,0.08,0.117,1.5,0.215937905,245,1.006417545,0.165625611,230,0.744769352,0.13900721,380,0.643567234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,771,42,2,2.951154363,1.73E-15,1,0.7,1030.751277,0,28265.30399,2006.945273,21.74254153,1.543804056
336,NaN,1,9,0.08,0.117,1.5,0.211438641,245,1.0012,0.164422615,230,0.735172334,0.137379714,380,0.635458741,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,772,42,2,0.654553305,4.93E-15,1,1.6,1021.731169,0,28184.50213,2093.410317,21.68038625,1.610315628
337,NaN,1,9,0.08,0.117,1.5,0.207774512,245,1.001230909,0.158585067,230,0.725575315,0.134998025,380,0.627350247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,773,42,2,1.05245652,4.22E-15,1,1.4,998.1417744,0,27609.6333,1691.003856,21.23817946,1.300772197
338,NaN,1,9,0.08,0.117,1.5,0.201677688,245,0.9853,0.152650333,230,0.715978297,0.129653951,380,0.619241754,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,774,42,2,2.271439878,2.94E-16,1,1.2,1019.68575,0,26727.15278,1682.070977,20.55934829,1.293900752
339,NaN,1,9,0.08,0.117,1.5,0.193504268,245,0.963238974,0.14633339,230,0.706381279,0.125274219,380,0.61113326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,775,42,2,2.001667042,2.30E-15,1,1.6,1060.991855,0,25894.22789,1488.628391,19.91863684,1.145098762
340,NaN,1,9,0.08,0.117,1.5,0.186168248,245,0.9426,0.140676568,230,0.695749737,0.124887054,380,0.596461284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,776,42,2,0.979703355,2.37E-15,1,1.6,1081.684713,0,25590.15149,730.931134,19.68473192,0.562254719
341,NaN,1,9,0.08,0.117,1.5,0.177742232,245,0.920468857,0.134549126,230,0.673981747,0.120466142,380,0.571046801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,777,42,2,2.837941245,1.31E-15,1,0.4,1072.652132,0,25054.08573,459.7253055,19.27237364,0.35363485
342,NaN,1,9,0.08,0.117,1.5,0.170260689,245,0.898219892,0.128703312,230,0.652213758,0.115632627,380,0.545632318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,778,42,2,1.769597685,1.20E-15,1,1,1064.139302,0,24490.50219,278.9586393,18.83884784,0.214583569
343,NaN,1,9,0.08,0.117,1.5,0.162046666,245,0.877646,0.122735197,230,0.630445769,0.112675027,380,0.520217834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,779,42,2,0.245718824,1.59E-15,1,1.4,1050.604199,0,24104.10034,211.8858337,18.54161565,0.162989103
344,NaN,1,9,0.08,0.117,1.5,0.154558462,245,0.857172007,0.116640627,230,0.60867778,0.110194459,380,0.494803351,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,780,42,2,1.180737346,9.81E-18,1,0.5,1037.110798,0,23754.29283,816.775343,18.27253295,0.628288725
345,NaN,1,9,0.08,0.117,1.5,0.14492241,245,0.825942034,0.110888397,230,0.576334429,0.103038975,380,0.469388868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,781,42,2,0.320489202,1.34E-15,1,1.1,1051.96765,0,23012.74145,504.1636903,17.7021088,0.387818223
346,NaN,1,9,0.08,0.117,1.5,0.136249537,245,0.789422502,0.104762122,230,0.541553345,0.097219181,380,0.439212753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,782,42,2,0.54646397,7.84E-15,1,0.9,1069.895111,0,22449.85943,503.6782213,17.26912264,0.387444786
347,NaN,1,9,0.08,0.117,1.5,0.126812311,245,0.75469991,0.099104133,230,0.506772262,0.089555469,380,0.402409339,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,783,42,2,0.761981593,3.13E-15,1,1,1064.158316,0,21789.72833,242.3249373,16.76132948,0.186403798
348,NaN,1,9,0.08,0.117,1.5,0.117781568,245,0.718182718,0.092976691,230,0.471991178,0.084273858,380,0.365605925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,784,42,2,1.308955735,6.33E-15,1,0.6,1064.092326,0,21361.52567,471.2434889,16.43194282,0.362494991
349,NaN,1,9,0.08,0.117,1.5,0.108775825,245,0.683375518,0.086852456,230,0.437210094,0.078233296,380,0.32880251,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,785,42,2,0.912556986,2.53E-15,1,0.6,1058.680532,0,20835.58087,585.6795979,16.0273699,0.450522768
350,NaN,1,9,0.08,0.117,1.5,0.098976511,245,0.648709991,0.08080927,230,0.402429011,0.072489594,380,0.291999096,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,786,42,2,0.717553817,6.76E-15,1,0.5,1052.887463,0,20361.13913,771.2029984,15.66241471,0.593233076
351,NaN,1,9,0.08,0.117,1.5,0.090365732,245,0.6188,0.075065625,230,0.367647927,0.06679713,380,0.255195682,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,787,42,2,0.546089052,2.74E-15,1,0.4,1032.882824,0,19944.66755,954.6907382,15.34205196,0.734377491
352,NaN,1,9,0.08,0.117,1.5,0.081392496,245,0.585,0.069074276,230,0.332866843,0.061080541,380,0.218392268,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,788,42,2,-0.902819071,999,-6.25E+10,0.4,1024.838817,0,19520.23345,1236.651439,15.01556419,0.951270338
353,NaN,1,9,0.08,0.117,1.5,0.071954184,245,0.553420072,0.063196194,230,0.298085759,0.055372057,380,0.181588853,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,789,42,2,-3.507281888,999,-6.52E+10,0.4,1010.587299,0,19162.88367,1591.485048,14.74067975,1.224219268
